id,carat,cut,color,clarity,depth,table,price,x,y,z
31422,0.4,Ideal,F,SI2,61.5,56.0,764,4.75,4.78,2.93
1480,0.8,Ideal,I,VS1,61.9,54.1,2986,5.92,5.98,3.69
21235,1.19,Ideal,G,VVS2,60.8,55.0,9383,6.91,6.9,4.19
46329,0.58,Good,E,VS2,63.1,56.0,1758,5.26,5.33,3.34
1400,0.32,Ideal,G,VS1,61.8,55.0,559,4.42,4.45,2.74
24364,0.4,Very Good,G,SI1,58.3,62.0,636,4.81,4.86,2.82
40428,0.4,Good,D,VVS2,60.2,63.0,1135,4.74,4.8,2.87
20320,1.51,Very Good,J,VS2,59.7,59.0,8735,7.51,7.47,4.47
5851,1.0,Good,I,SI1,63.8,58.0,3920,6.32,6.28,4.02
29625,0.31,Ideal,H,SI1,61.8,54.0,441,4.35,4.4,2.7
31420,0.34,Ideal,F,VS1,61.1,55.0,764,4.53,4.57,2.78
26947,1.71,Ideal,G,VS1,63.0,56.0,17009,7.65,7.58,4.8
45888,0.54,Ideal,J,VVS2,61.6,57.0,1720,5.25,5.23,3.23
33776,0.35,Very Good,F,VS1,60.3,58.6,842,4.56,4.59,2.76
53051,0.7,Ideal,H,VS2,62.8,55.0,2607,5.67,5.63,3.55
47392,0.54,Ideal,E,VS2,61.9,57.0,1847,5.23,5.2,3.23
7633,1.11,Premium,J,VS2,62.6,59.0,4265,6.6,6.56,4.12
51135,0.65,Ideal,F,VS1,62.2,57.0,2340,5.6,5.53,3.46
4713,0.31,Ideal,D,SI1,62.4,53.0,571,4.33,4.35,2.71
8675,1.11,Good,H,SI2,63.5,60.3,4456,6.49,6.58,4.15
42075,0.34,Ideal,D,VVS1,61.2,57.0,1272,4.51,4.54,2.77
28294,0.3,Ideal,G,SI1,61.6,57.0,432,4.29,4.34,2.66
16476,1.34,Premium,G,SI2,61.7,58.0,6583,7.1,7.04,4.36
22995,1.55,Premium,H,VS2,60.4,60.0,11048,7.39,7.44,4.48
46728,0.7,Very Good,I,SI2,59.5,58.0,1795,5.73,5.79,3.43
24350,1.53,Ideal,F,SI1,61.5,56.0,12616,7.38,7.42,4.56
9808,1.01,Very Good,H,SI1,63.3,56.0,4669,6.35,6.39,4.03
43530,0.43,Ideal,E,VVS2,61.7,55.0,1426,4.86,4.87,3.0
28750,0.31,Premium,E,VS2,60.3,58.0,680,4.37,4.42,2.65
12470,1.08,Premium,H,VS2,62.1,58.0,5250,6.63,6.51,4.08
7925,1.04,Premium,H,SI1,62.1,56.0,4316,6.48,6.41,4.01
38410,0.35,Premium,G,VVS2,62.2,58.0,1024,4.54,4.49,2.81
24979,1.29,Ideal,D,VS1,62.4,55.0,13485,6.93,6.99,4.34
2635,0.71,Ideal,H,VS1,61.7,55.0,3229,5.73,5.75,3.54
50538,0.77,Ideal,G,SI2,61.2,57.0,2275,5.94,5.98,3.65
7784,1.02,Premium,F,SI2,60.0,60.0,4284,6.57,6.53,3.93
25479,2.27,Good,H,SI2,63.6,58.0,14249,8.37,8.29,5.3
3971,0.55,Good,D,IF,58.0,62.0,3509,5.31,5.41,3.12
38788,0.31,Premium,G,VVS1,59.5,60.0,1046,4.41,4.39,2.62
9503,1.03,Ideal,H,SI2,61.6,54.0,4611,6.51,6.55,4.02
5773,1.05,Good,G,SI2,63.7,59.0,3898,6.41,6.37,4.07
22099,1.28,Ideal,G,VS1,62.1,57.0,10126,6.91,6.94,4.3
5693,1.01,Very Good,I,SI1,62.0,54.0,3888,6.36,6.51,3.99
28668,0.32,Premium,E,VS1,61.3,58.0,677,4.36,4.39,2.68
32408,0.41,Ideal,D,SI1,62.7,56.0,791,4.73,4.78,2.98
4251,0.71,Premium,F,IF,61.1,58.0,3578,5.8,5.72,3.52
5549,1.02,Good,I,SI2,63.6,56.0,3856,6.4,6.37,4.06
24528,1.64,Premium,F,SI1,61.3,58.0,12821,7.65,7.59,4.67
6724,0.27,Ideal,F,VS2,60.3,56.0,577,4.24,4.27,2.56
23692,1.5,Good,D,SI1,63.1,57.0,11756,7.24,7.31,4.59
45534,0.81,Fair,H,SI2,66.2,58.0,1687,5.78,5.74,3.81
6834,1.01,Very Good,F,SI2,62.2,58.0,4121,6.36,6.4,3.97
2147,0.72,Ideal,G,VVS2,61.2,57.0,3126,5.72,5.81,3.53
2678,0.9,Very Good,E,SI2,63.2,61.0,3239,6.06,5.99,3.81
35981,0.42,Premium,G,VS1,60.9,58.0,921,4.81,4.84,2.94
11531,1.05,Ideal,H,SI1,62.5,56.0,5027,6.52,6.43,4.05
37916,0.41,Ideal,D,VS2,62.2,54.0,1007,4.77,4.81,2.98
35383,0.41,Very Good,G,VS1,60.7,58.0,899,4.79,4.83,2.92
42846,0.41,Premium,F,VVS1,61.3,59.0,1356,4.79,4.73,2.92
35300,0.3,Premium,I,VS1,61.7,58.0,473,4.27,4.32,2.65
15814,1.03,Premium,G,VS2,62.3,59.0,6327,6.42,6.38,3.99
21487,1.22,Premium,D,VS2,62.0,60.0,9581,6.74,6.79,4.22
16546,1.07,Very Good,G,VS1,58.6,60.0,6610,6.65,6.76,3.93
50880,0.71,Ideal,I,VS2,62.1,59.0,2315,5.73,5.7,3.55
52993,1.29,Fair,H,I1,67.7,62.0,2596,6.69,6.59,4.5
5415,1.02,Premium,G,SI2,62.3,58.1,3822,6.41,6.38,4.0
43025,0.46,Premium,E,VS1,61.9,58.0,1372,4.91,4.94,3.05
18143,1.0,Very Good,F,VS1,63.7,57.0,7350,6.33,6.35,4.04
25157,2.07,Premium,J,SI1,61.7,60.0,13731,8.23,8.15,5.05
44255,0.51,Very Good,D,SI1,63.5,56.0,1574,5.08,5.06,3.22
20710,0.31,Premium,G,VS1,61.8,59.0,625,4.32,4.35,2.68
37770,0.41,Ideal,E,VS2,61.6,55.0,999,4.79,4.75,2.94
44059,0.59,Premium,E,SI1,58.7,57.0,1550,5.53,5.47,3.23
14875,0.92,Ideal,G,VS2,62.0,57.0,5989,6.21,6.24,3.86
18198,1.23,Ideal,H,VVS2,61.3,55.0,7387,6.9,6.94,4.24
35551,0.35,Premium,H,VVS2,61.9,58.0,906,4.54,4.5,2.8
4370,1.11,Premium,H,SI2,60.4,59.0,3605,6.7,6.64,4.03
39897,0.42,Ideal,D,VS2,61.4,56.0,1103,4.84,4.8,2.96
31878,0.3,Very Good,H,VVS2,63.4,57.0,776,4.24,4.21,2.68
9623,0.9,Premium,G,VS2,61.7,57.0,4637,6.21,6.11,3.8
7056,0.33,Premium,G,VS2,61.9,59.0,579,4.4,4.46,2.74
39687,0.4,Premium,F,VVS2,62.2,59.0,1088,4.65,4.7,2.91
36362,0.33,Ideal,F,VVS1,62.5,56.0,939,4.43,4.44,2.77
41168,0.38,Premium,F,VVS1,59.2,58.0,1200,4.76,4.8,2.83
1783,0.83,Ideal,E,SI2,61.9,53.0,3049,6.08,6.04,3.75
24932,2.01,Fair,F,SI1,58.6,95.0,13387,8.32,8.31,4.87
3205,0.73,Ideal,D,VS2,61.5,57.0,3346,5.81,5.83,3.58
35377,0.41,Ideal,H,VVS2,62.0,56.0,899,4.74,4.78,2.95
6961,0.9,Ideal,E,SI1,61.7,56.0,4147,6.16,6.23,3.82
20672,1.3,Ideal,H,VVS2,61.5,55.0,8954,7.07,7.03,4.34
17154,1.21,Premium,H,VS2,59.3,60.0,6849,6.93,6.99,4.13
6702,0.3,Premium,H,SI2,60.2,62.0,410,4.37,4.34,2.62
18712,0.27,Very Good,F,VVS1,62.0,58.0,620,4.18,4.21,2.6
15139,1.43,Fair,E,SI2,66.0,57.0,6086,7.02,7.0,4.63
2728,0.31,Ideal,D,SI1,61.3,56.0,565,4.36,4.41,2.69
44766,0.55,Ideal,E,SI1,60.1,57.0,1621,5.36,5.38,3.22
39102,0.41,Ideal,I,VVS2,61.6,57.0,1061,4.78,4.76,2.94
10781,0.93,Ideal,E,SI2,60.5,54.0,4858,6.4,6.38,3.87
31482,0.34,Premium,G,VS2,60.3,59.0,765,4.53,4.49,2.72
15768,1.18,Ideal,I,VS2,62.3,56.0,6304,6.76,6.73,4.21
141,0.71,Premium,G,VS2,59.8,56.0,2766,5.89,5.81,3.5
9407,0.92,Ideal,I,VS1,62.3,55.0,4587,6.24,6.28,3.9
15329,1.0,Premium,F,VS2,62.5,54.0,6154,6.33,6.3,3.95
7457,0.96,Good,G,SI1,57.6,59.0,4234,6.53,6.56,3.77
28859,0.3,Ideal,F,VVS2,62.2,55.0,684,4.29,4.33,2.68
41506,0.57,Very Good,J,SI2,59.9,60.0,1235,5.36,5.43,3.23
9635,0.92,Ideal,H,VS2,60.8,58.0,4639,6.27,6.32,3.83
31300,0.32,Ideal,D,VS2,62.1,56.0,758,4.39,4.43,2.74
38027,0.4,Ideal,D,VVS2,62.5,55.0,1010,4.73,4.77,2.97
27304,2.03,Premium,F,SI1,61.3,59.0,17803,8.15,8.22,5.02
48636,0.37,Ideal,I,VS2,61.5,56.0,537,4.6,4.63,2.84
6792,0.7,Ideal,F,VVS2,61.2,56.0,4114,5.73,5.78,3.52
1124,0.83,Very Good,D,SI2,63.1,57.0,2918,5.95,5.9,3.74
20205,1.55,Very Good,I,SI1,62.0,62.0,8644,7.33,7.47,4.59
6335,1.0,Premium,J,VS1,62.8,57.0,4032,6.39,6.35,4.0
4440,1.0,Good,J,SI1,59.5,61.0,3616,6.46,6.52,3.86
21431,1.51,Good,E,SI1,65.5,56.0,9539,7.12,7.16,4.68
28800,0.27,Very Good,E,VVS1,61.3,57.0,682,4.15,4.18,2.55
25332,1.75,Ideal,H,VS2,62.2,56.3,14033,7.66,7.71,4.79
2392,0.32,Ideal,H,VS1,61.1,56.0,561,4.44,4.46,2.72
22670,2.38,Premium,J,SI2,60.6,59.0,10716,8.66,8.63,5.24
21920,1.7,Premium,I,VS2,62.5,58.0,9996,7.52,7.45,4.68
39726,0.4,Ideal,E,VS2,62.2,55.0,1090,4.71,4.77,2.95
12081,1.06,Ideal,G,SI1,62.0,56.0,5159,6.52,6.55,4.05
20064,0.31,Ideal,F,VS2,62.6,55.0,625,4.29,4.33,2.7
6755,0.9,Premium,F,SI1,62.6,60.0,4103,6.11,6.06,3.81
2299,0.9,Good,G,SI2,63.3,59.0,3162,6.07,6.12,3.86
29364,0.31,Premium,G,VS2,62.2,59.0,698,4.35,4.3,2.69
33243,0.31,Ideal,G,VS1,61.0,56.0,824,4.4,4.35,2.67
1095,0.8,Premium,E,SI1,61.2,60.0,2912,5.97,5.95,3.65
47068,0.52,Ideal,D,VS2,61.3,56.0,1822,5.15,5.2,3.17
53272,0.75,Fair,F,VS2,65.4,58.0,2648,5.63,5.68,3.7
23109,1.1,Very Good,D,VVS2,61.7,56.0,11132,6.64,6.65,4.1
19811,1.22,Very Good,G,VS2,62.7,58.0,8377,6.8,6.72,4.24
4086,0.96,Fair,E,SI2,65.6,58.0,3533,6.11,6.15,4.02
4227,1.2,Ideal,I,I1,61.9,56.0,3570,6.85,6.82,4.23
2905,0.8,Good,F,VS2,60.5,62.3,3283,5.97,6.01,3.62
15317,1.3,Very Good,F,SI2,61.1,58.0,6149,6.98,7.02,4.28
2766,0.9,Ideal,I,SI1,60.8,57.0,3251,6.25,6.22,3.79
37487,0.35,Ideal,E,VS2,61.6,55.0,984,4.54,4.49,2.78
37657,0.42,Premium,F,SI1,60.0,59.0,992,4.88,4.85,2.92
10712,0.31,Ideal,D,SI2,61.3,56.0,593,4.41,4.36,2.69
39499,0.5,Ideal,F,SI2,61.6,54.0,1079,5.09,5.14,3.15
16759,1.21,Very Good,H,VS2,62.9,58.0,6673,6.74,6.78,4.25
3982,1.01,Good,G,SI2,60.8,63.0,3512,6.36,6.4,3.88
31790,0.42,Premium,E,SI1,62.7,59.0,773,4.78,4.79,3.0
30392,0.33,Ideal,H,VVS1,61.7,55.0,730,4.48,4.5,2.77
33326,0.35,Ideal,D,SI1,63.0,57.0,827,4.52,4.46,2.83
50197,0.71,Very Good,J,VVS2,61.1,58.0,2226,5.7,5.75,3.5
20584,1.5,Very Good,I,VS2,62.5,59.0,8893,7.26,7.3,4.55
500,0.71,Ideal,D,SI1,60.2,56.0,2822,5.86,5.83,3.52
21365,0.42,Ideal,F,SI2,61.7,54.0,626,4.85,4.87,3.0
30281,0.34,Very Good,I,SI1,59.2,61.0,447,4.57,4.58,2.71
14011,1.02,Very Good,F,SI1,63.7,56.0,5701,6.34,6.41,4.06
4470,0.8,Ideal,E,SI1,62.3,54.0,3622,5.95,5.97,3.71
43239,0.41,Ideal,D,SI1,61.8,58.0,1399,4.73,4.79,2.94
13324,1.02,Very Good,F,SI1,59.8,58.0,5500,6.49,6.55,3.9
15297,1.29,Premium,I,SI1,62.1,57.0,6140,7.03,6.92,4.33
39038,0.37,Ideal,G,IF,62.1,54.0,1056,4.6,4.64,2.87
42594,0.31,Very Good,D,IF,62.0,56.0,1331,4.33,4.35,2.69
42841,0.41,Ideal,F,VVS1,62.1,57.0,1356,4.79,4.75,2.96
28893,0.3,Premium,G,VVS2,62.0,60.0,684,4.25,4.33,2.66
1119,0.71,Ideal,F,VS2,61.2,56.0,2917,5.77,5.73,3.52
26431,3.4,Fair,D,I1,66.8,52.0,15964,9.42,9.34,6.27
16790,1.21,Ideal,I,VS1,61.5,58.0,6691,6.84,6.88,4.22
46898,0.56,Ideal,D,SI1,61.4,57.0,1814,5.34,5.31,3.27
46993,0.7,Very Good,J,SI1,60.2,61.0,1817,5.69,5.73,3.44
52371,0.52,Ideal,F,IF,60.3,57.0,2504,5.23,5.28,3.17
26767,2.28,Ideal,J,VS1,62.6,54.2,16592,8.37,8.41,5.25
27265,2.52,Very Good,G,SI2,63.2,58.0,17689,8.65,8.61,5.45
13966,1.02,Premium,F,SI1,60.1,60.0,5686,6.58,6.53,3.94
28228,0.33,Premium,G,VS1,60.8,59.0,666,4.43,4.45,2.7
31250,0.41,Good,D,SI1,56.5,63.0,758,4.98,4.94,2.8
46221,0.5,Premium,D,VS2,61.9,58.0,1752,5.04,5.1,3.14
1388,0.24,Ideal,G,VVS1,62.1,56.0,559,3.97,4.0,2.47
10872,1.1,Very Good,I,VS1,61.0,59.0,4878,6.65,6.67,4.06
3363,0.3,Very Good,I,VS2,62.7,56.0,407,4.27,4.28,2.68
48943,0.8,Premium,J,VS2,62.7,61.0,2045,5.89,5.84,3.68
19306,1.1,Very Good,G,VVS1,61.5,57.0,8020,6.61,6.66,4.08
22688,0.36,Premium,F,VS2,62.0,59.0,629,4.51,4.56,2.81
39098,0.41,Good,I,VVS2,63.9,55.0,1061,4.74,4.71,3.02
1140,0.9,Fair,I,VS2,64.1,66.0,2921,6.04,5.98,3.85
15437,1.37,Premium,F,SI2,62.8,57.0,6181,7.12,7.08,4.46
49461,0.71,Fair,H,SI1,65.1,56.0,2112,5.63,5.55,3.64
21253,1.24,Good,G,VS1,60.2,63.0,9405,6.96,6.99,4.2
29776,0.3,Premium,I,VVS1,62.8,59.0,709,4.29,4.24,2.68
36647,0.43,Very Good,E,SI1,63.1,56.0,948,4.83,4.8,3.04
40308,0.4,Premium,E,VS1,62.8,59.0,1125,4.67,4.63,2.92
18691,0.33,Ideal,F,VS2,60.9,56.0,619,4.47,4.49,2.73
47282,0.3,Good,I,SI1,63.3,59.0,394,4.22,4.25,2.68
44624,0.57,Very Good,G,VS2,62.1,57.0,1608,5.27,5.3,3.28
51648,0.26,Very Good,G,VVS1,61.6,56.0,545,4.14,4.17,2.55
51025,0.71,Ideal,H,SI1,60.7,59.0,2328,5.75,5.81,3.51
24260,1.52,Ideal,F,SI1,61.5,55.0,12477,7.44,7.41,4.57
14089,1.23,Ideal,F,SI2,62.8,57.0,5715,6.74,6.86,4.27
42128,0.48,Premium,F,VS2,61.3,60.0,1279,5.01,4.97,3.06
24626,1.52,Ideal,G,VS2,61.1,57.0,12958,7.45,7.39,4.53
26526,1.62,Ideal,G,VS2,61.3,55.0,16183,7.55,7.6,4.64
33617,0.31,Premium,G,SI1,61.4,58.0,462,4.31,4.35,2.66
20408,1.5,Premium,F,SI1,62.1,60.0,8770,7.32,7.27,4.53
45207,0.51,Ideal,G,VS1,61.7,55.0,1656,5.14,5.17,3.18
38121,0.3,Premium,G,VVS1,60.7,59.0,1013,4.37,4.33,2.64
45470,0.5,Premium,E,VS2,62.0,58.0,1676,5.09,5.07,3.15
12895,1.2,Very Good,D,SI2,63.1,57.0,5373,6.68,6.75,4.24
5784,0.9,Good,H,VS2,64.1,56.0,3902,6.0,6.05,3.86
47521,0.54,Ideal,G,VVS2,62.2,55.0,1868,5.22,5.27,3.26
34115,0.31,Ideal,E,VVS1,61.5,56.0,853,4.34,4.37,2.68
3133,0.73,Ideal,E,VS2,62.2,56.0,3328,5.76,5.78,3.59
39,0.33,Ideal,I,SI2,61.8,55.0,403,4.49,4.51,2.78
37920,0.23,Very Good,E,VVS1,63.3,57.0,485,3.88,3.95,2.48
47210,0.64,Good,D,SI1,57.7,57.0,1838,5.69,5.75,3.3
12476,1.33,Good,J,VS2,57.4,62.0,5251,7.3,7.23,4.17
38260,0.3,Ideal,I,SI1,61.8,57.0,382,4.3,4.34,2.67
34120,0.38,Ideal,E,VS2,61.7,54.3,853,4.68,4.69,2.89
46475,0.53,Ideal,E,VS2,62.8,57.0,1776,5.19,5.16,3.25
34164,0.33,Ideal,G,VS1,61.4,55.0,854,4.48,4.44,2.74
12698,0.3,Fair,F,SI1,64.6,56.0,599,4.27,4.25,2.75
10539,1.0,Ideal,E,SI2,62.9,55.0,4808,6.38,6.41,4.02
36566,0.3,Premium,G,VVS1,61.3,58.0,945,4.33,4.29,2.64
29166,0.38,Good,E,VS2,63.2,57.0,693,4.59,4.62,2.91
53551,0.7,Ideal,H,VVS2,62.5,56.0,2693,5.7,5.63,3.54
37959,0.41,Ideal,G,VVS2,61.1,55.0,1007,4.8,4.83,2.94
16442,1.21,Very Good,H,SI1,63.5,60.0,6566,6.65,6.61,4.21
15875,1.62,Premium,H,SI2,63.0,58.0,6350,7.47,7.41,4.69
43105,0.55,Good,I,VVS2,61.0,61.0,1384,5.32,5.36,3.26
15574,1.01,Good,G,VS1,58.7,62.0,6247,6.49,6.55,3.83
35901,0.32,Ideal,G,IF,62.0,54.0,918,4.42,4.45,2.75
11649,1.01,Good,D,SI1,63.9,61.0,5055,6.28,6.31,4.02
11537,1.01,Ideal,H,VS2,61.9,57.0,5028,6.42,6.48,3.99
26047,2.41,Premium,H,SI2,58.7,61.0,15248,8.85,8.76,5.17
51637,0.31,Good,H,VS1,63.1,57.0,544,4.31,4.34,2.73
16276,1.51,Premium,H,SI2,62.9,58.0,6511,7.31,7.26,4.58
11255,1.01,Premium,F,SI1,62.3,59.0,4969,6.38,6.4,3.98
26569,2.4,Ideal,J,SI1,60.6,57.0,16274,8.62,8.76,5.26
29859,0.3,Premium,D,VS2,60.9,58.0,710,4.32,4.35,2.64
15674,1.01,Very Good,F,VS2,60.8,58.0,6288,6.44,6.49,3.93
40878,0.38,Ideal,E,VVS2,61.6,55.0,1176,4.72,4.67,2.89
50661,0.31,Good,E,SI1,63.2,59.0,544,4.28,4.33,2.72
18439,1.41,Good,D,SI2,63.9,60.0,7501,7.08,7.0,4.5
45849,0.6,Ideal,I,VVS1,62.0,56.0,1715,5.39,5.43,3.35
1558,0.7,Ideal,H,VS1,61.7,55.0,3004,5.69,5.72,3.52
46527,0.51,Premium,G,VS1,62.1,60.0,1781,5.11,5.1,3.17
17112,1.01,Good,F,VS1,61.2,56.0,6825,6.42,6.49,3.95
7901,1.0,Good,D,SI1,64.3,62.0,4312,6.18,6.13,3.96
2634,0.71,Ideal,H,VS1,61.8,55.0,3229,5.72,5.77,3.55
52502,0.71,Ideal,F,SI2,61.4,55.0,2525,5.76,5.78,3.54
22657,1.14,Ideal,E,VVS2,62.3,55.0,10703,6.71,6.68,4.17
33070,0.32,Ideal,H,IF,61.6,54.0,814,4.41,4.49,2.74
44942,0.55,Ideal,G,VS2,60.1,55.0,1634,5.33,5.37,3.22
38554,0.39,Ideal,E,VVS2,61.9,55.0,1034,4.7,4.73,2.92
30774,0.35,Ideal,G,VS1,61.3,54.0,741,4.58,4.63,2.83
8153,1.06,Good,F,SI2,62.2,61.0,4357,6.47,6.53,4.04
5774,1.01,Premium,I,SI2,62.1,59.0,3899,6.39,6.42,3.98
9975,1.04,Very Good,G,SI2,60.6,57.0,4703,6.56,6.6,3.99
12244,1.01,Premium,F,SI1,62.6,58.0,5202,6.37,6.32,3.97
2741,0.61,Ideal,F,VVS2,61.4,56.0,3248,5.44,5.49,3.36
46346,0.71,Very Good,D,SI2,59.6,63.0,1758,5.8,5.71,3.44
17600,1.18,Ideal,D,SI1,61.9,55.0,7087,6.76,6.8,4.2
30616,0.3,Very Good,G,SI1,59.5,63.0,447,4.29,4.32,2.56
10228,1.2,Ideal,J,SI2,61.7,56.0,4744,6.87,6.79,4.21
44776,0.56,Ideal,I,VVS1,61.1,55.0,1622,5.33,5.35,3.26
48791,0.72,Premium,G,SI2,62.8,61.0,2022,5.68,5.59,3.54
2085,0.68,Very Good,F,VVS2,57.3,60.0,3112,5.83,5.89,3.36
24495,1.73,Premium,D,SI1,60.6,59.0,12770,7.76,7.68,4.68
53793,1.01,Very Good,I,SI1,63.3,59.0,2730,6.26,6.22,3.95
2291,0.81,Ideal,D,SI2,61.9,54.0,3160,5.96,5.99,3.7
22146,2.01,Fair,H,SI2,64.9,56.0,10184,7.88,7.81,5.09
33997,0.42,Ideal,H,VS1,62.4,57.0,847,4.76,4.79,2.98
12025,1.11,Premium,E,SI2,62.6,59.0,5152,6.71,6.65,4.18
4512,1.02,Fair,F,SI2,66.6,58.0,3633,6.21,6.14,4.11
13570,1.0,Ideal,E,SI1,61.7,57.0,5555,6.39,6.42,3.95
20149,1.5,Premium,J,VVS2,61.8,60.0,8603,7.33,7.36,4.54
10186,1.24,Very Good,J,SI2,60.4,61.0,4737,6.85,6.92,4.16
24459,1.13,Premium,F,IF,59.8,60.0,12722,6.82,6.76,4.06
52171,0.7,Ideal,H,VS2,62.6,54.0,2475,5.7,5.73,3.58
33593,0.37,Premium,G,VS2,60.7,57.0,833,4.69,4.64,2.83
42615,0.36,Very Good,E,SI2,62.6,57.0,505,4.5,4.54,2.83
13533,1.0,Good,D,SI1,60.5,60.0,5546,6.37,6.42,3.87
18149,1.14,Ideal,H,VVS2,61.9,56.0,7354,6.69,6.72,4.15
42702,0.52,Premium,G,SI1,62.8,61.0,1338,5.14,5.11,3.22
3780,1.01,Premium,I,SI2,62.9,58.0,3461,6.34,6.31,3.98
18535,1.51,Premium,J,VS2,59.6,60.0,7553,7.58,7.48,4.49
53170,0.71,Premium,E,SI1,59.5,62.0,2629,5.85,5.74,3.45
31900,0.3,Premium,G,VS1,62.3,59.0,776,4.3,4.27,2.67
49398,0.5,Very Good,E,VVS2,62.6,59.0,2105,5.02,5.05,3.15
53394,0.74,Very Good,I,VVS1,62.6,57.0,2666,5.76,5.78,3.61
6624,0.64,Ideal,D,VVS1,61.8,54.0,4084,5.54,5.56,3.43
15326,1.22,Premium,H,SI1,62.4,58.0,6153,6.82,6.77,4.24
3997,0.76,Very Good,E,VS2,63.4,58.0,3517,5.76,5.82,3.67
38993,0.34,Ideal,D,VVS2,61.3,56.0,1054,4.51,4.53,2.77
28414,0.29,Ideal,E,VVS1,62.7,55.0,669,4.2,4.22,2.64
6849,1.0,Very Good,E,SI2,62.8,59.0,4125,6.3,6.34,3.97
48311,0.25,Ideal,F,VS2,62.9,55.0,535,4.01,4.05,2.53
17632,1.63,Ideal,F,I1,62.0,55.1,7100,7.5,7.57,4.68
23367,0.3,Ideal,H,SI1,61.3,59.0,425,4.29,4.33,2.64
27924,0.31,Ideal,G,VS1,61.5,54.0,658,4.39,4.43,2.71
4836,0.9,Very Good,I,VS2,58.7,60.0,3709,6.28,6.35,3.71
18447,1.34,Ideal,F,VS2,62.5,56.0,7504,7.09,7.05,4.42
20083,1.13,Very Good,D,VS2,62.9,58.0,8561,6.59,6.63,4.16
40152,0.35,Premium,E,VVS1,61.0,58.0,1116,4.56,4.52,2.77
15531,1.62,Good,J,SI2,64.2,62.0,6223,7.41,7.33,4.73
18067,2.01,Fair,F,I1,58.7,66.0,7294,8.3,8.19,4.84
15230,1.5,Very Good,I,SI2,63.2,52.0,6115,7.28,7.24,4.59
34521,0.33,Premium,H,IF,61.8,60.0,868,4.4,4.44,2.73
22234,1.07,Ideal,E,VVS2,61.7,57.0,10288,6.61,6.55,4.06
19206,1.04,Premium,G,VVS2,61.8,58.0,7953,6.47,6.51,4.01
16298,2.0,Good,J,I1,63.6,62.0,6521,7.97,7.8,5.02
51654,0.26,Ideal,H,VVS1,62.2,55.0,545,4.09,4.11,2.55
5057,0.31,Ideal,G,VS2,61.4,57.0,574,4.35,4.38,2.68
1559,0.61,Ideal,E,VS1,61.3,54.0,3004,5.53,5.5,3.38
53265,0.7,Premium,F,VS2,63.0,61.0,2648,5.64,5.59,3.54
24057,0.26,Premium,E,VVS1,60.9,59.0,635,4.09,4.12,2.5
16571,1.01,Premium,G,VS1,62.7,58.0,6618,6.41,6.38,4.01
8049,0.25,Ideal,G,IF,61.1,57.0,582,4.06,4.07,2.48
18205,1.19,Premium,G,VS2,61.9,58.0,7389,6.86,6.74,4.21
18284,1.5,Very Good,J,VS2,63.3,57.0,7428,7.2,7.25,4.57
13424,1.2,Good,F,SI2,59.0,60.0,5514,6.9,6.97,4.09
43694,0.5,Very Good,F,VS2,63.0,58.0,1436,5.05,5.08,3.19
7759,1.03,Ideal,J,VS2,61.6,57.0,4283,6.52,6.47,4.0
40653,0.54,Ideal,H,SI1,61.0,56.0,1154,5.24,5.28,3.21
13587,1.21,Very Good,G,SI2,62.8,60.0,5558,6.7,6.77,4.23
24712,0.3,Very Good,E,VS2,61.5,58.0,640,4.28,4.31,2.64
12606,1.23,Good,J,VS2,63.6,57.0,5290,6.74,6.79,4.3
7607,0.84,Very Good,G,VVS2,60.4,55.0,4259,6.07,6.12,3.68
26076,1.51,Ideal,G,VVS2,60.5,56.0,15303,7.45,7.42,4.5
580,0.9,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9
27976,0.3,Ideal,E,VS2,62.1,55.0,658,4.32,4.35,2.69
7112,0.8,Ideal,D,VS2,61.0,57.0,4170,5.96,6.0,3.65
7488,1.06,Ideal,G,SI2,62.5,55.0,4238,6.55,6.51,4.08
7199,1.01,Good,J,VS1,61.5,61.0,4189,6.39,6.45,3.95
9168,1.27,Good,J,SI2,66.0,59.0,4542,6.71,6.75,4.44
37999,0.43,Ideal,G,VS1,61.1,56.0,1008,4.9,4.86,2.98
36127,0.34,Premium,F,VVS2,59.6,60.0,928,4.59,4.54,2.72
2867,0.9,Premium,I,VS2,58.4,62.0,3276,6.35,6.29,3.69
12048,0.34,Ideal,G,VS2,62.0,54.0,596,4.47,4.5,2.78
14505,1.0,Very Good,G,VS2,61.5,58.0,5860,6.36,6.39,3.92
42196,0.58,Good,G,VS2,63.2,58.0,1287,5.36,5.28,3.36
29943,0.32,Premium,E,I1,60.9,58.0,444,4.42,4.38,2.68
3262,1.02,Very Good,J,SI2,63.1,58.0,3359,6.38,6.34,4.01
31822,0.4,Good,D,SI2,64.0,56.0,775,4.7,4.64,2.99
32468,0.36,Ideal,D,SI1,62.8,57.0,794,4.54,4.51,2.84
24425,2.03,Ideal,F,SI2,62.4,57.0,12677,8.09,8.02,5.03
16664,1.19,Ideal,H,VS2,62.1,59.0,6662,6.82,6.73,4.21
3903,0.73,Very Good,E,VS1,61.5,57.0,3492,5.78,5.83,3.57
26032,0.32,Ideal,F,VS2,61.3,57.0,645,4.37,4.4,2.69
35493,0.41,Very Good,F,SI1,63.3,58.0,904,4.74,4.71,2.99
